त्रिभ्यः वर्षेभ्यः पूर्वम्	tribhyaḥ varṣebhyaḥ pūrvam	phrase
त्रिवादने एकं यानं अस्ति	trivādane ekaṃ yānaṃ asti	sent.
त्रिवादने किम् ?	trivādane kim ?	sent.
त्वम् अवदः	tvam avadaḥ	sent.
त्वम् उत्तिष्ठ	tvam uttiṣṭha	sent.
त्वम् कलाकारः ?	tvam kalākāraḥ ?	sent.
त्वम् क्षीरं पिब	tvam kṣīraṃ piba	sent.
त्वम् बुद्धिमान्	tvam buddhimān	sent.
त्वम् मम मित्रम्	tvam mama mitram	sent.
त्वम् यतसे	tvam yatase	sent.
त्वम् वर्तसे	tvam vartase	sent.
त्वम् शोबसे	tvam śobase	sent.
त्वम् सत्यम् कलाकारः ?	tvam satyam kalākāraḥ ?	sent.
त्वम् संस्कृतं वदसि ?	tvam saṃskṛtaṃ vadasi ?	sent.
त्वरितं कार्यम् आसीत् अतः आगतवान्	tvaritaṃ kāryam āsīt ataḥ āgatavān	sent.
त्वां कामयामि	tvāṃ kāmayāmi	sent.
त्वां धन्यं वदामि	tvāṃ dhanyaṃ vadāmi	sent.
त्वं कुत्र असि ?	tvaṃ kutra asi ?	sent.
त्वं गच्छ	tvaṃ gaccha	sent.
त्वं प्रयतिष्यसे चेत् वर्धिष्यसे	tvaṃ prayatiṣyase cet vardhiṣyase	sent.
त्वं प्रातः किं खादसि?	tvaṃ prātaḥ kiṃ khādasi?	sent.
त्वं फलानि अपि खादसि?	tvaṃ phalāni api khādasi?	sent.
त्वं मे प्रियतमा	tvaṃ me priyatamā	sent.
दक्षिणतो गच्छ	dakṣiṇato gaccha	phrase
दक्षिणे भागे	dakṣiṇe bhāge	phrase
ददातु	dadātu	sent.
दध्यन्नं परिवेषयामि वा?	dadhyannaṃ pariveṣayāmi vā?	sent.
दन्तधावनं कृतं वा?	dantadhāvanaṃ kṛtaṃ vā?	sent.
दन्तफेनः अस्ति वा?	dantaphenaḥ asti vā?	sent.
दन्तमार्जनं करोमि	dantamārjanaṃ karomi	sentence
दशपैसाः न्यूनाः सन्ति	daśapaisāḥ nyūnāḥ santi	sent.
दशवारं पठितवान्, तथापि न स्मरामि	daśavāraṃ paṭhitavān, tathāpi na smarāmi	sent.
दिनत्रयात् परम्	dinatrayāt param	phrase
दिनत्रयात् पूर्वम्	dinatrayāt pūrvam	phrase
दिनत्रयं तत्र स्थितवान्	dinatrayaṃ tatra sthitavān	sent.
दिनद्वयात् परम्	dinadvayāt param	phrase
दिनद्वयात् पूर्वम्	dinadvayāt pūrvam	phrase
दिनद्वयं तिष्ठतु भोः	dinadvayaṃ tiṣṭhatu bhoḥ	sent.
दिने दिने शीतं अधिकं भवति	dine dine śītaṃ adhikaṃ bhavati	sent.
दीपान् ज्वालयतु	dīpān jvālayatu	sent.
दीपान् निर्वापयतु	dīpān nirvāpayatu	sent.
दीपावली शुभाशयाः	dīpāvalī śubhāśayāḥ	sent.
दुर्जनः परिहर्तव्यः	durjanaḥ parihartavyaḥ	sent.
दूषितः कालः	dūṣitaḥ kālaḥ	sent.
दृढ्ग्रहण	dṛḍhgrahaṇa	v.
दृष्टुं एव न शक्यते	dṛṣṭuṃ eva na śakyate	sent.
देश -	deśa -	suffix
देश-काल-विधानेन	deśa-kāla-vidhānena	phrase
दैवेच्छा तदा आसीत्, किं कुर्मः?	daivecchā tadā āsīt, kiṃ kurmaḥ?	sent.
द्राविडप्राणायामेन न वदतु, साक्षात् वदतु	drāviḍaprāṇāyāmena na vadatu, sākṣāt vadatu	sent.
द्वयोः एकः आगच्छतु	dvayoḥ ekaḥ āgacchatu	sent.
द्वारपिधानं करोतु	dvārapidhānaṃ karotu	sent.
द्वारम् उद्घाटय	dvāram udghāṭaya	sent.
द्वारे शब्दापय	dvāre śabdāpaya	sent.
द्वारं पिदधातु	dvāraṃ pidadhātu	sent.
द्वारं सम्यक् ताडयतु , अन्यथा सः न श्रोष्यति	dvāraṃ samyak tāḍayatu , anyathā saḥ na śroṣyati	sent.
द्वितीया विभक्ति	dvitīyā vibhakti	phrase
द्विवादने अवश्यं गन्तव्यं अस्ति	dvivādane avaśyaṃ gantavyaṃ asti	sent.
द्विवारं त्रिवारं वा?	dvivāraṃ trivāraṃ vā?	sent.
द्वे शते सार्धे	dve śate sārdhe	phrase
द्वौ नञौ प्रकृतार्थं गमयतः	dvau nañau prakṛtārthaṃ gamayataḥ	phrase
धनविषये जागरूको भवतु	dhanaviṣaye jāgarūko bhavatu	sent.
धनं ददातु	dhanaṃ dadātu	sent.
धन्यवादः	dhanyavādaḥ	sent.
धर	dhara	suffix
धान्यानि सस्येभ्यः आगच्छन्ति	dhānyāni sasyebhyaḥ āgacchanti	sent.
धाराखानं कुरु	dhārākhānaṃ kuru	sent.
धिक् अस्तु	dhik astu	sent.
धीवराः मीनम् अनयन्	dhīvarāḥ mīnam anayan	sent.
धुर्यैः व्रजति	dhuryaiḥ vrajati	sent.
धूमपानम् न कर्तव्यम्	dhūmapānam na kartavyam	sent.
धूमपानम् मद्यपानम् च अपायकरे	dhūmapānam madyapānam ca apāyakare	sent.
धूमपानं गतवर्षे एव अहं त्यक्तवान्	dhūmapānaṃ gatavarṣe eva ahaṃ tyaktavān	sent.
धैर्यम् कुरु	dhairyam kuru	sent.
धैर्यं धारय	dhairyaṃ dhāraya	sent.
न, अहं पितरं सूचयामि	na, ahaṃ pitaraṃ sūcayāmi	sent.
न इदं त्वदीयम्	na idaṃ tvadīyam	sent.
न, इदं पुरातनम्	na, idaṃ purātanam	sent.
न, इमी बालकाः विनीतः.	na, imī bālakāḥ vinītaḥ.	sent.
न कथञ्चिद् न	na kathañcid na	phrase
न कदापि त्यजेत्	na kadāpi tyajet	sent.
न किमपि विशेषम्	na kimapi viśeṣam	sent.
न किल ?	na kila ?	sent.
न केवलम् - परन्तु	na kevalam - parantu	phrase
न क्व च	na kva ca	phrase
न क्वचिद्	na kvacid	phrase
न खलु	na khalu	phrase
न खलु तामभिक्रुद्धो गुरुः	na khalu tāmabhikruddho guruḥ	sent.
नगरम् प्रति प्रस्थित	nagaram prati prasthita	sent.
नगरस्य मध्ये	nagarasya madhye	phrase
न चिराद् एव	na cirād eva	phrase
न जाने	na jāne	sent.
न तत् तथा	na tat tathā	sent.
न, तानि नूतनानि.	na, tāni nūtanāni.	sent.
न तावत् उष्णम्	na tāvat uṣṇam	phrase
न तावत् उष्णम् अस्ति	na tāvat uṣṇam asti	sent.
न, त्वदीयम् एव.	na, tvadīyam eva.	sentence
न दृश्यते?	na dṛśyate?	expr.
नपरम् तु	naparam tu	phrase
न, मम सङ्कोचः एव नास्ति	na, mama saṅkocaḥ eva nāsti	sent.
नमस्कारः	namaskāraḥ	expr.
नमस्कारः, आगच्छ.	namaskāraḥ, āgaccha.	sentence
नमस्कारः, कुशलम् किम्?	namaskāraḥ, kuśalam kim?	sentence
नमस्ते	namaste	sent.
नमोनमः	namonamaḥ	sent.
नरव्याघ्रः	naravyāghraḥ	fig.
नवदम्पत्योः वैवाहिकजीवनं सुमधुरं भूयात्	navadampatyoḥ vaivāhikajīvanaṃ sumadhuraṃ bhūyāt	sent.
नवमकक्श्यायां पठामि	navamakakśyāyāṃ paṭhāmi	sent.
नववर्षस्य शुभाशयाः	navavarṣasya  śubhāśayāḥ	sent.
नववर्षं नवचैतन्यं ददातु	navavarṣaṃ navacaitanyaṃ dadātu	sent.
न विस्मरतु	na vismaratu	expr.
न शक्यते भोः	na śakyate bhoḥ	expr.
न सर्वे जनाः स्वार्थिनः	na sarve janāḥ svārthinaḥ	sent.
न, सः गृहे न अस्ति.	na, saḥ gṛhe na asti.	sent.
न हि , आर्य !	na hi , ārya !	phrase
नागराजः अस्ति वा?	nāgarājaḥ asti vā?	sent.
नारङ्गम् आम्रफलात् मधुरतरम्	nāraṅgam āmraphalāt madhurataram	sent.
नासिकां स्वच्छं कृत्वा आगच्छतु	nāsikāṃ svacchaṃ kṛtvā āgacchatu	sent.
नास्ति किल ?	nāsti kila ?	sent.
निघ्न	nighna	suffix
निद्रया आन्दोलनं करोति, पश्यतु	nidrayā āndolanaṃ karoti, paśyatu	sent.
निद्रां करोतु सम्यक् भविष्यति	nidrāṃ karotu samyak bhaviṣyati	sent.
निद्रां कृतवन्तं एतं मा उत्थापयतु	nidrāṃ kṛtavantaṃ etaṃ mā utthāpayatu	sent.
निर्गमनसमयः षड्वादनम् अस्ति	nirgamanasamayaḥ ṣaḍvādanam asti	sent.
निर्वृतिं व्रजति	nirvṛtiṃ vrajati	sent.
निशि निशि	niśi niśi	phrase
निश्चयः नास्ति	niścayaḥ nāsti	expr.
निश्चयः नास्ति	niścayaḥ nāsti	sent.
नैव, अत्रैव सञ्चरामि किल!	naiva, atraiva sañcarāmi kila!	sent.
नैव, इदानीमपि एकाकी	naiva, idānīmapi ekākī	sent.
नैव किल!	naiva kila!	expr.
नैव, गतवर्षे एव क्रीतवती	naiva, gatavarṣe eva krītavatī	sent.
नैव, चिन्ता नास्ति	naiva, cintā nāsti	sent.
नैव, तत्र विवादः एव नास्ति	naiva, tatra vivādaḥ eva nāsti	sent.
नैव, सर्वे विभक्ताः	naiva, sarve vibhaktāḥ	sent.
नैवं वारांतरं विधास्यामि	naivaṃ vārāṃtaraṃ vidhāsyāmi	sent.
नोत्तरं प्रतिभाति मे	nottaraṃ pratibhāti me	sent.
पचने तस्याः कौशलं सर्वत्र प्रसिद्धम्	pacane tasyāḥ kauśalaṃ sarvatra prasiddham	sent.
पञ्चदशदिनाङ्के कः वासरः?	pañcadaśadināṅke kaḥ vāsaraḥ?	sent.
पञ्चनिमेषेषु एतद् कृत्वा ददामि	pañcanimeṣeṣu etad kṛtvā dadāmi	sent.
पञ्चन्यून-दशवादने एव वयं प्रस्थितवन्तः	pañcanyūna-daśavādane eva vayaṃ prasthitavantaḥ	sent.
पञ्चन्यून दशवादने मम घटी स्थगिता	pañcanyūna daśavādane mama ghaṭī sthagitā	sent.
पञ्चभ्यः दिनेभ्यः परम्	pañcabhyaḥ dinebhyaḥ param	phrase
पञ्चभ्यः दिनेभ्यः पूर्वम्	pañcabhyaḥ dinebhyaḥ pūrvam	phrase
पञ्चमी विभक्ति	pañcamī vibhakti	phrase
पञ्चवादनपर्यन्तं अत्रैव आसीत्	pañcavādanaparyantaṃ atraiva āsīt	sent.
पञ्चवादने एकं यानं अस्ति	pañcavādane ekaṃ yānaṃ asti	sent.
पञ्च स्थानकप्रवेशकानि ददातु	pañca sthānakapraveśakāni dadātu	sent.
पञ्च स्यूताः सन्ति	pañca syūtāḥ santi	sent.
पठत संस्कृतम्	paṭhata saṃskṛtam	sent.
पठनवेलायाम् आवधानम् आवश्यकम्	paṭhanavelāyām āvadhānam āvaśyakam	sent.
पठनार्थम् अहं विदेशं गमिष्यामि वा इति प्रपरश्वः ज्ञास्यामि	paṭhanārtham ahaṃ videśaṃ gamiṣyāmi vā iti praparaśvaḥ jñāsyāmi	sent.
पठनीयं बहु अस्ति भोः	paṭhanīyaṃ bahu asti bhoḥ	sent.
पठनं किमपि नास्ति वा?	paṭhanaṃ kimapi nāsti vā?	sent.
पठनं नास्ति, किमपि नास्ति, केवलं अटति	paṭhanaṃ nāsti, kimapi nāsti, kevalaṃ aṭati	sent.
पठन् आसम्	paṭhan āsam	sent.
पठितं किमपि न स्मरामि भोः	paṭhitaṃ kimapi na smarāmi bhoḥ	sent.
पत्नी भोजनम् अपचत्	patnī bhojanam apacat	sent.
पत्रिका पठिता वा? वेतनं वर्धितम्	patrikā paṭhitā vā? vetanaṃ vardhitam	sent.
पत्रिकां तत्रैव अस्तु, सायङ्काले पिता प्रक्ष्यति	patrikāṃ tatraiva astu, sāyaṅkāle pitā prakṣyati	sent.
पदवी अशीतितमे वर्षे समापिता वा?	padavī aśītitame varṣe samāpitā vā?	sent.
पदावी शिक्षणान्तरम्	padāvī śikṣaṇāntaram	phrase
परश्वः विरामः अस्ति वा?	paraśvaḥ virāmaḥ asti vā?	sent.
परह्यः एव दृष्टवान् अहम्	parahyaḥ eva dṛṣṭavān aham	sent.
परह्यः रात्रौ	parahyaḥ rātrau	phrase
परह्यः सः स्नातुमेव न शक्तवान्	parahyaḥ saḥ snātumeva na śaktavān	sent.
परिणाहः बहु न्यूनः	pariṇāhaḥ bahu nyūnaḥ	sent.
परिवर्तं ददातु	parivartaṃ dadātu	sent.
परिवेषणार्थं कियान् विलम्बः?	pariveṣaṇārthaṃ kiyān vilambaḥ?	sent.
परिवेषणं कृतं, शीघ्रं आगच्छतु	pariveṣaṇaṃ kṛtaṃ, śīghraṃ āgacchatu	sent.
परिहासाय उक्तवान् भोः	parihāsāya uktavān bhoḥ	sent.
परीक्षकाणां औदार्यम्	parīkṣakāṇāṃ audāryam	sent.
परीक्षा अग्रे गता	parīkṣā agre gatā	sent.
परीक्षा अन्या, योग्यता अन्या!	parīkṣā anyā, yogyatā anyā!	sent.
परीक्षा कथं आसीत्?	parīkṣā kathaṃ āsīt?	sent.
परीक्षा कदा इति स्मरति किल?	parīkṣā kadā iti smarati kila?	sent.
परीक्षारम्भः कदा इति ज्ञातः वा?	parīkṣārambhaḥ kadā iti jñātaḥ vā?	sent.
परीक्षार्थम् पठ	parīkṣārtham paṭha	sent.
पर्याप्तम्	paryāptam	phrase
पश्य	paśya	sent.
पश्यतु	paśyatu	sent.
पश्यतु, कः शब्दं करोति?	paśyatu, kaḥ śabdaṃ karoti?	sent.
पश्यतु, नासिका स्रवति	paśyatu, nāsikā sravati	sent.
पश्य दिनपत्रिका आगता वा.	paśya dinapatrikā āgatā vā.	sent.
पाकः तदानीं एव सिद्धः	pākaḥ tadānīṃ eva siddhaḥ	sent.
पाकः शीतलं भवति	pākaḥ śītalaṃ bhavati	sent.
पाकः समाप्तः वा?	pākaḥ samāptaḥ vā?	sent.
पाठ्यभागः एव न समाप्तः	pāṭhyabhāgaḥ eva na samāptaḥ	sent.
पादचार	pādacāra	sent.
पादाभ्याम्	pādābhyām	sent.
पादोन षड्वादने भवान् मिलति वा?	pādona ṣaḍvādane bhavān milati vā?	sent.
पानीयं किं ददामि?	pānīyaṃ kiṃ dadāmi?	sent.
पार्श्वगृहं गत्वा पत्रिकां आनयतु	pārśvagṛhaṃ gatvā patrikāṃ ānayatu	sent.
पार्श्वापणे पृच्छतु	pārśvāpaṇe pṛcchatu	sent.
पार्श्वे	pārśve	loc.
पार्श्वं गच्छ !	pārśvaṃ gaccha !	sent.
पाषाणखण्डान् स्वीकृत्य	pāṣāṇakhaṇḍān svīkṛtya	phrase
पितरौ	pitarau	dual
पितरं एकवारं आह्वयतु	pitaraṃ ekavāraṃ āhvayatu	sent.
पितरः पुत्राः च	pitaraḥ putrāḥ ca	expr.
पिता अस्ति, तूष्णीं उपविशन्तु	pitā asti, tūṣṇīṃ upaviśantu	sent.
पिता कुत्र? इदानीम् अपि न आगतवान् वा?	pitā kutra? idānīm api na āgatavān vā?	sent.
पिता भवतीं रेल्स्थानके मेलिष्यति	pitā bhavatīṃ relsthānake meliṣyati	sent.
पिबामि	pibāmi	sent.
पीत्वा शयनं करोतु	pītvā śayanaṃ karotu	sent.
पुत्रैः सह	putraiḥ saha	phrase
पुत्रं लभस्व	putraṃ labhasva	sent.
पुन एकवारं पायसं परिवेषयतु?	puna ekavāraṃ pāyasaṃ pariveṣayatu?	sent.
पुनदर्शनाय	punadarśanāya	phrase
पुनरपि एकवारं प्रयत्नं कुर्मः	punarapi ekavāraṃ prayatnaṃ kurmaḥ	sent.
पुनः अस्माकं मिलनं कदा?	punaḥ asmākaṃ milanaṃ kadā?	sent.
पुनः आगच्छन्तु	punaḥ āgacchantu	sent.
पुनः एकवारं वदतु	punaḥ ekavāraṃ vadatu	sent.
पुनः कदाचित् पश्यामि	punaḥ kadācit paśyāmi	sent.
पुनः कदा मिलति भवान्?	punaḥ kadā milati bhavān?	sent.
पुनः कदा मेलिष्यामः ?	punaḥ kadā meliṣyāmaḥ ?	sent.
पुनः परिवेषयतु	punaḥ pariveṣayatu	sent.
पुनः पुनः अहं पृष्टवती परन्तु भवान् उत्तरमेव न दत्तवान्	punaḥ punaḥ ahaṃ pṛṣṭavatī parantu bhavān uttarameva na dattavān	sent.
पुनः पुनः चर्वणं कृत्वा खादतु	punaḥ punaḥ carvaṇaṃ kṛtvā khādatu	sent.
पुनः मिलामः	punaḥ milāmaḥ	phrase
पुनः मिलामः	punaḥ milāmaḥ	sent.
पुरभवनस्य दक्षिणे भागे	purabhavanasya dakṣiṇe bhāge	sent.
पुरभवनस्य समीपे	purabhavanasya samīpe	phrase
पुरुषव्याघ्रः	puruṣavyāghraḥ	fig.
पुस्तकम् एतस्मिन् स्यूते अस्ति वा इति पश्यतु ।	pustakam etasmin syūte asti vā iti paśyatu |	sent.
पुस्तकानि समाप्तानि	pustakāni samāptāni	sent.
पुस्तकेभ्य एव विद्या न लभेथाः.	pustakebhya eva vidyā na labhethāḥ.	sent.
पूर्वाह्णे षड्वादने	pūrvāhṇe ṣaḍvādane	phrase
पृथुकम्	pṛthukam	sent.
प्रकोपनं विना	prakopanaṃ vinā	phrase
प्रतिदातुं म विस्मरतु	pratidātuṃ ma vismaratu	sent.
प्रतिदिनं प्रबोधामि क्षेत्रेषु च गच्छामि.	pratidinaṃ prabodhāmi kṣetreṣu ca gacchāmi.	sent.
प्रतिप्रभातं विद्यालयं न गच्छामि इति रोदिति	pratiprabhātaṃ vidyālayaṃ na gacchāmi iti roditi	sent.
प्रतिलेखनं प्रत्यानयनं च	pratilekhanaṃ pratyānayanaṃ ca	phrase
प्रतिलेखनं प्रत्याहरणम् च	pratilekhanaṃ pratyāharaṇam ca	phrase
प्रतिवेशी किमर्थं अर्धरात्रसम्ये वीनां वादयति ? उचितसमयं न प्रातवान् किम्?	prativeśī kimarthaṃ ardharātrasamye vīnāṃ vādayati ? ucitasamayaṃ na prātavān kim?	sent.
प्रतिशतं कति अङ्काः प्राप्ताः?	pratiśataṃ kati aṅkāḥ prāptāḥ?	sent.
प्रतिष्ठानस्य कार्यालयः वा?	pratiṣṭhānasya kāryālayaḥ vā?	sent.
प्रत्यागच्छसि	pratyāgacchasi	sent.
प्रत्यागच्छामि	pratyāgacchāmi	sent.
प्रत्युत्तरं न वदतु	pratyuttaraṃ na vadatu	sent.
प्रथमम् अर्धचषकमितं जलं चुल्लिकायाः उपरि सम्यक् क्वथयतु	prathamam ardhacaṣakamitaṃ jalaṃ cullikāyāḥ upari samyak kvathayatu	sent.
प्रथमम् सः पुष्पानि तां दास्यति	prathamam saḥ puṣpāni tāṃ dāsyati	sent.
प्रथमा विभक्ति	prathamā vibhakti	phrase
प्रथमं शिरोमार्जनं करोतु	prathamaṃ śiromārjanaṃ karotu	sent.
प्रथमः कः? सः वा भवान् वा?	prathamaḥ kaḥ? saḥ vā bhavān vā?	sent.
प्रमादतः संवृत्तम्, न तु बुद्ध्या	pramādataḥ saṃvṛttam, na tu buddhyā	sent.
प्रयत्नं करोमि	prayatnaṃ karomi	expr.
प्रवासे व्यवस्था समीचीना आसीत् वा?	pravāse vyavasthā samīcīnā āsīt vā?	sent.
प्रवेशपत्रं स्वीकृतं वा?	praveśapatraṃ svīkṛtaṃ vā?	sent.
प्रश्न पत्रिका किञ्चित् क्लिष्टा आसीत्	praśna patrikā kiñcit kliṣṭā āsīt	sent.
प्रश्नपत्रिका सज्जीकृता वा?	praśnapatrikā sajjīkṛtā vā?	sent.
प्रश्नाः उत्तराणि च	praśnāḥ uttarāṇi ca	phrase
प्रश्नेषु विकल्पः एव नासीत्	praśneṣu vikalpaḥ eva nāsīt	sent.
प्रसीदतु भवान्	prasīdatu bhavān	sent.
प्राङ्गणे मम अश्वद्वयम् अस्ति	prāṅgaṇe mama aśvadvayam asti	sent.
प्राचार्यस्य आदेशं दृष्टवान् वा?	prācāryasya ādeśaṃ dṛṣṭavān vā?	sent.
प्राचार्यः आगतः वा?	prācāryaḥ āgataḥ vā?	sent.
प्रातराशं करोमि	prātarāśaṃ karomi	sent.
प्रातः आरभ्य एवमेव वृष्टिः	prātaḥ ārabhya evameva vṛṣṭiḥ	sent.
प्रातः आरभ्य लघु शिरोवेदना	prātaḥ ārabhya laghu śirovedanā	sent.
प्रातः किञ्चित् शीघ्रं गन्तव्यम् । नो चेत् वयं सरोवरं समये न प्राप्स्यामः	prātaḥ kiñcit śīghraṃ gantavyam | no cet vayaṃ sarovaraṃ samaye na prāpsyāmaḥ	sent.
प्रातः भ्रमणं कुरु	prātaḥ bhramaṇaṃ kuru	sent.
प्रायशः द्वितीयश्रेणी लभ्येत	prāyaśaḥ dvitīyaśreṇī labhyeta	sent.
प्रायः तथा न स्यात्	prāyaḥ tathā na syāt	sent.
प्रायः सर्वे	prāyaḥ sarve	phrase
प्रेषणालयस्य पुरतः	preṣaṇālayasya purataḥ	expr.
फलकमपि नास्ति, किमपि नास्ति	phalakamapi nāsti, kimapi nāsti	sent.
फलितांशः श्वः ज्ञातः भविष्यति	phalitāṃśaḥ śvaḥ jñātaḥ bhaviṣyati	sent.
फेनकस्य मूल्यं कियत्?	phenakasya mūlyaṃ kiyat?	sent.
बटु लभते उपवीतम् उपनयन-संस्कारे	baṭu labhate upavītam upanayana-saṃskāre	sent.
बन्धने निरुद्ध	bandhane niruddha	expr.
बन्धनं भित्त्वा पलायाञ्चक्रे	bandhanaṃ bhittvā palāyāñcakre	expr.
बहवः उद्योगिनः अद्य विरामं स्वीकुर्वन्तः । कृपया बुधवासरे दूरवाणीं करोतु	bahavaḥ udyoginaḥ adya virāmaṃ svīkurvantaḥ | kṛpayā budhavāsare dūravāṇīṃ karotu	sent.
बहवः धन्यवादाः	bahavaḥ dhanyavādāḥ	sent.
बहिर् गच्छ	bahir gaccha	sent.
बहिः अन्धकारः, करदीपं गृहीत्वा गच्छतु	bahiḥ andhakāraḥ, karadīpaṃ gṛhītvā gacchatu	sent.
बहिः गतवान् , इदानीं आगच्छति	bahiḥ gatavān , idānīṃ āgacchati	sent.
बहु औष्ण्यं किल?	bahu auṣṇyaṃ kila?	sent.
बहुकालतः तस्य वार्ता एव नास्ति	bahukālataḥ tasya vārtā eva nāsti	sent.
बहुकालतः प्रतीक्षां करोमि	bahukālataḥ pratīkṣāṃ karomi	sent.
बहु जल्पति भोः	bahu jalpati bhoḥ	sent.
बहु दूरे अस्ति किम् ?	bahu dūre asti kim ?	sent.
बहुदूरे अस्ति वा?	bahudūre asti vā?	sent.
बहुधा श्रान्तः अस्मि भोः	bahudhā śrāntaḥ asmi bhoḥ	sent.
बहु पूर्वमेव	bahu pūrvameva	phrase
बहु पूर्वमेव पठितवान्	bahu pūrvameva paṭhitavān	sent.
बहु मधुरम्	bahu madhuram	sent.
बहु श्रान्तः अस्मि	bahu śrāntaḥ asmi	sent.
बहु सम्यक् अस्ति	bahu samyak asti	sent.
बहु सुन्दरं अस्ति किल एतद् ?	bahu sundaraṃ asti kila etad ?	sent.
बहोः कालात्	bahoḥ kālāt	phrase
बहोः कालात् पूर्वम्	bahoḥ kālāt pūrvam	phrase
बालकाः सन्ति	bālakāḥ santi	sent.
बालकः लिखतु	bālakaḥ likhatu	sentence
बालिका किमपि आवश्यकं इति वदति स्म	bālikā kimapi āvaśyakaṃ iti vadati sma	sent.
बालिका वानरान् फलानि यच्छति	bālikā vānarān phalāni yacchati	sent.
बालिकाः वानरेभ्यः फलानि ददति	bālikāḥ vānarebhyaḥ phalāni dadati	sent.
बुद्धिमान् विवेकी सन् अपि भवान् किमर्थम् एतत् अवगन्तुं न शक्तवान् ?	buddhimān vivekī san api bhavān kimartham etat avagantuṃ na śaktavān ?	sent.
बुभुक्षा भवम्यहम्	bubhukṣā bhavamyaham	sent.
बेङ्गलूरुनगरे वायुगुणः कीदृशः ?	beṅgalūrunagare vāyuguṇaḥ kīdṛśaḥ ?	sent.
भगिनी, मम कृते गणितं पाठयति वा?	bhaginī, mama kṛte gaṇitaṃ pāṭhayati vā?	sent.
भद्रं वर्तस्व	bhadraṃ vartasva	sent.
भयस्य कारणं नास्ति	bhayasya kāraṇaṃ nāsti	sent.
भयं मास्तु	bhayaṃ māstu	sent.
भरतः लक्ष्मणात् पूर्वः	bharataḥ lakṣmaṇāt pūrvaḥ	sent.
भवता अपि संस्कृतभाषायां वक्तुं शक्यते इति अहं न ज्ञातवान् । अत्त्युत्तमं भोः	bhavatā api saṃskṛtabhāṣāyāṃ vaktuṃ śakyate iti ahaṃ na jñātavān | attyuttamaṃ bhoḥ	sent.
भवता एतद् न कर्तव्यम्	bhavatā etad na kartavyam	sent.
भवता एव वक्तव्यम्	bhavatā eva vaktavyam	sent.
भवता तत् युतकं न समीकरणीयम् । तत् नाशं भविष्यति	bhavatā tat yutakaṃ na samīkaraṇīyam | tat nāśaṃ bhaviṣyati	sent.
भवताम् मित्राणि	bhavatām mitrāṇi	phrase
भवता वक्तव्यं आसीत् किल?	bhavatā vaktavyaṃ āsīt kila?	sent.
भवती अध्यपिका	bhavatī adhyapikā	sent.
भवती अनन्तरं उपविशतु	bhavatī anantaraṃ upaviśatu	sent.
भवती का इति अहम् अभिज्ञातुं न शक्तवान् । अतः एवं जातम् ।	bhavatī kā iti aham abhijñātuṃ na śaktavān | ataḥ evaṃ jātam |	sent.
भवती काञ्चित् भारतीयभाषां जानाति चेत् संस्कृतं बहु सुलभम् एव	bhavatī kāñcit bhāratīyabhāṣāṃ jānāti cet saṃskṛtaṃ bahu sulabham eva	sent.
भवती किं (उद्योगं) करोति?	bhavatī kiṃ (udyogaṃ) karoti?	sent.
भवती पक्तुं एव न जानाति अम्ब!	bhavatī paktuṃ eva na jānāti amba!	sent.
भवती बहु पठति, जानामि	bhavatī bahu paṭhati, jānāmi	sent.
भवती भागं गृह्णाति किम्	bhavatī bhāgaṃ gṛhṇāti kim	sent.
भवती मां परिणेष्यति किम् ?	bhavatī māṃ pariṇeṣyati kim ?	sent.
भवतीषु का अञ्जली?	bhavatīṣu kā añjalī?	sent.
भवतु!	bhavatu!	expr.
भवतु	bhavatu	sent.
भवतु, चिन्तां न करोतु	bhavatu, cintāṃ na karotu	sent.
भवतु नाम	bhavatu nāma	expr.
भवतो माता किं करोति स्म?	bhavato mātā kiṃ karoti sma?	sent.
भवतः अनुजायाः कति वर्षाणि?	bhavataḥ anujāyāḥ kati varṣāṇi?	sent.
भवतः अभिप्रायः कः?	bhavataḥ abhiprāyaḥ kaḥ?	sent.
भवतः आकाशवाणी समयः वा?	bhavataḥ ākāśavāṇī samayaḥ vā?	sent.
भवतः का हानिः ?	bhavataḥ kā hāniḥ ?	sent.
भवतः किं कष्टं अस्ति?	bhavataḥ kiṃ kaṣṭaṃ asti?	sent.
भवतः कृते इति न्यूनमूल्येन ददामि	bhavataḥ kṛte iti nyūnamūlyena dadāmi	sent.
भवतः कृते कथनापेक्षया स्वयं करणं वरम्	bhavataḥ kṛte kathanāpekṣayā svayaṃ karaṇaṃ varam	sent.
भवतः कृते कः उक्तवान्?	bhavataḥ kṛte  kaḥ uktavān?	sent.
भवतः कृते दूरवाणी आगता आसीत्	bhavataḥ kṛte dūravāṇī āgatā āsīt	sent.
भवतः गृहं कुत्र अस्ति ?	bhavataḥ gṛhaṃ kutra asti ?	sent.
भवतः ग्रामः?	bhavataḥ grāmaḥ?	sent.
भवतः जन्मदिनाङ्कः कः?	bhavataḥ janmadināṅkaḥ kaḥ?	sent.
भवतः पत्रं इदानीं एव लब्धम्	bhavataḥ patraṃ idānīṃ eva labdham	sent.
भवतः परिचयः एव न लब्धः	bhavataḥ paricayaḥ eva na labdhaḥ	sent.
भवतः परीवृत्तिः कथमस्ति?	bhavataḥ parīvṛttiḥ kathamasti?	sent.
